MSA,GEO,YEAR,INDUSTRY,Count
Detroit,Metro,2005,"Administration & Support, Waste Management and Remediation",136891
Detroit,Metro,2005,Educational Services,139185
Detroit,Metro,2005,Health Care and Social Assistance,188668
Detroit,Metro,2005,"Arts, Entertainment, and Recreation",25969
Detroit,Metro,2005,Accommodation and Food Services,130802
Detroit,Metro,2005,Other Services (excluding Public Administration),56784
Detroit,Metro,2005,Public Administration,63449
Detroit,Metro,2004,"Agriculture, Forestry, Fishing and Hunting",1909
Detroit,Metro,2004,"Mining, Quarrying, and Oil and Gas Extraction",1162
Detroit,Metro,2004,Utilities,6702
Detroit,Metro,2004,Construction,74544
Detroit,Metro,2004,Manufacturing,294017
Detroit,Metro,2004,Wholesale Trade,87843
Detroit,Metro,2004,Retail Trade,213520
Detroit,Metro,2004,Transportation and Warehousing,53945
Detroit,Metro,2004,Information,29957
Detroit,Metro,2004,Finance and Insurance,74993
Detroit,Metro,2004,Real Estate and Rental and Leasing,27383
Detroit,Metro,2004,"Professional, Scientific, and Technical Services",160496
Detroit,Metro,2004,Management of Companies and Enterprises,52124
Detroit,Metro,2004,"Administration & Support, Waste Management and Remediation",126452
Detroit,Metro,2004,Educational Services,139599
Detroit,Metro,2004,Health Care and Social Assistance,214261
Detroit,Metro,2004,"Arts, Entertainment, and Recreation",21548
Detroit,Metro,2004,Accommodation and Food Services,131318
Detroit,Metro,2004,Other Services (excluding Public Administration),55981
Detroit,Metro,2004,Public Administration,55695
Detroit,Metro,2003,"Agriculture, Forestry, Fishing and Hunting",1701
Detroit,Metro,2003,"Mining, Quarrying, and Oil and Gas Extraction",1057
Detroit,Metro,2003,Utilities,6669
Detroit,Metro,2003,Construction,72591
Detroit,Metro,2003,Manufacturing,306610
Detroit,Metro,2003,Wholesale Trade,92572
Detroit,Metro,2003,Retail Trade,215728
Detroit,Metro,2003,Transportation and Warehousing,55887
Detroit,Metro,2003,Information,41035
Detroit,Metro,2003,Finance and Insurance,78304
Detroit,Metro,2003,Real Estate and Rental and Leasing,28902
Detroit,Metro,2003,"Professional, Scientific, and Technical Services",165463
Detroit,Metro,2003,Management of Companies and Enterprises,46996
Detroit,Metro,2003,"Administration & Support, Waste Management and Remediation",130730
Detroit,Metro,2003,Educational Services,118643
Detroit,Metro,2003,Health Care and Social Assistance,201692
Detroit,Metro,2003,"Arts, Entertainment, and Recreation",26849
Detroit,Metro,2003,Accommodation and Food Services,127204
Detroit,Metro,2003,Other Services (excluding Public Administration),54045
Detroit,Metro,2003,Public Administration,58369
Detroit,Metro,2002,"Agriculture, Forestry, Fishing and Hunting",1809
Detroit,Metro,2002,"Mining, Quarrying, and Oil and Gas Extraction",1180
Detroit,Metro,2002,Utilities,6881
Detroit,Metro,2002,Construction,77295
Detroit,Metro,2002,Manufacturing,322604
Detroit,Metro,2002,Wholesale Trade,96002
Detroit,Metro,2002,Retail Trade,224212
Detroit,Metro,2002,Transportation and Warehousing,54580
Detroit,Metro,2002,Information,42810
Detroit,Metro,2002,Finance and Insurance,72566
Detroit,Metro,2002,Real Estate and Rental and Leasing,28701
Detroit,Metro,2002,"Professional, Scientific, and Technical Services",181561
Detroit,Metro,2002,Management of Companies and Enterprises,45588
Detroit,Metro,2002,"Administration & Support, Waste Management and Remediation",125728
Detroit,Metro,2002,Educational Services,133681
Detroit,Metro,2002,Health Care and Social Assistance,210270
Detroit,Metro,2002,"Arts, Entertainment, and Recreation",26252
Detroit,Metro,2002,Accommodation and Food Services,123836
Detroit,Metro,2002,Other Services (excluding Public Administration),56012
Detroit,Metro,2002,Public Administration,64400
Detroit,Core,2011,"Agriculture, Forestry, Fishing and Hunting",17
Detroit,Core,2011,"Mining, Quarrying, and Oil and Gas Extraction",6
Detroit,Core,2011,Utilities,3531
Detroit,Core,2011,Construction,2094
Detroit,Core,2011,Manufacturing,6784
Detroit,Core,2011,Wholesale Trade,2564
Detroit,Core,2011,Retail Trade,2216
Detroit,Core,2011,Transportation and Warehousing,2003
Detroit,Core,2011,Information,4010
Detroit,Core,2011,Finance and Insurance,7630
Detroit,Core,2011,Real Estate and Rental and Leasing,1009
Detroit,Core,2011,"Professional, Scientific, and Technical Services",12236
Detroit,Core,2011,Management of Companies and Enterprises,6212
Detroit,Core,2011,"Administration & Support, Waste Management and Remediation",8728
Detroit,Core,2011,Educational Services,18380
Detroit,Core,2011,Health Care and Social Assistance,35063
Detroit,Core,2011,"Arts, Entertainment, and Recreation",2723
Detroit,Core,2011,Accommodation and Food Services,14306
Detroit,Core,2011,Other Services (excluding Public Administration),3485
Detroit,Core,2011,Public Administration,22787
Detroit,Core,2010,"Agriculture, Forestry, Fishing and Hunting",0
Detroit,Core,2010,"Mining, Quarrying, and Oil and Gas Extraction",10
Detroit,Core,2010,Utilities,3605
Detroit,Core,2010,Construction,1550
Detroit,Core,2010,Manufacturing,6276
Detroit,Core,2010,Wholesale Trade,2435
Detroit,Core,2010,Retail Trade,2268
Detroit,Core,2010,Transportation and Warehousing,1797
Detroit,Core,2010,Information,4252
Detroit,Core,2010,Finance and Insurance,5339
Detroit,Core,2010,Real Estate and Rental and Leasing,1138
Detroit,Core,2010,"Professional, Scientific, and Technical Services",13642
Detroit,Core,2010,Management of Companies and Enterprises,6153
Detroit,Core,2010,"Administration & Support, Waste Management and Remediation",7314
Detroit,Core,2010,Educational Services,19844
Detroit,Core,2010,Health Care and Social Assistance,32589
Detroit,Core,2010,"Arts, Entertainment, and Recreation",6358
Detroit,Core,2010,Accommodation and Food Services,12173
Detroit,Core,2010,Other Services (excluding Public Administration),3471
Detroit,Core,2010,Public Administration,24854
Detroit,Core,2009,"Agriculture, Forestry, Fishing and Hunting",6
Detroit,Core,2009,"Mining, Quarrying, and Oil and Gas Extraction",16
Detroit,Core,2009,Utilities,4081
Detroit,Core,2009,Construction,2105
Detroit,Core,2009,Manufacturing,5583
Detroit,Core,2009,Wholesale Trade,2476
Detroit,Core,2009,Retail Trade,3122
Detroit,Core,2009,Transportation and Warehousing,1794
Detroit,Core,2009,Information,5563
Detroit,Core,2009,Finance and Insurance,5370
Detroit,Core,2009,Real Estate and Rental and Leasing,1244
Detroit,Core,2009,"Professional, Scientific, and Technical Services",12127
Detroit,Core,2009,Management of Companies and Enterprises,8543
Detroit,Core,2009,"Administration & Support, Waste Management and Remediation",8233
Detroit,Core,2009,Educational Services,21444
Detroit,Core,2009,Health Care and Social Assistance,30573
Detroit,Core,2009,"Arts, Entertainment, and Recreation",11155
Detroit,Core,2009,Accommodation and Food Services,7400
Detroit,Core,2009,Other Services (excluding Public Administration),3987
Detroit,Core,2009,Public Administration,20198
Detroit,Core,2008,"Agriculture, Forestry, Fishing and Hunting",2
Detroit,Core,2008,"Mining, Quarrying, and Oil and Gas Extraction",19
Detroit,Core,2008,Utilities,4119
Detroit,Core,2008,Construction,2681
Detroit,Core,2008,Manufacturing,6313
Detroit,Core,2008,Wholesale Trade,2521
Detroit,Core,2008,Retail Trade,3183
Detroit,Core,2008,Transportation and Warehousing,3146
Detroit,Core,2008,Information,8819
Detroit,Core,2008,Finance and Insurance,6039
Detroit,Core,2008,Real Estate and Rental and Leasing,1426
Detroit,Core,2008,"Professional, Scientific, and Technical Services",12488
Detroit,Core,2008,Management of Companies and Enterprises,6534
Detroit,Core,2008,"Administration & Support, Waste Management and Remediation",6945
Detroit,Core,2008,Educational Services,21133
Detroit,Core,2008,Health Care and Social Assistance,28362
Detroit,Core,2008,"Arts, Entertainment, and Recreation",12026
Detroit,Core,2008,Accommodation and Food Services,7385
Detroit,Core,2008,Other Services (excluding Public Administration),4035
Detroit,Core,2008,Public Administration,18513
Detroit,Core,2007,"Agriculture, Forestry, Fishing and Hunting",5
Detroit,Core,2007,"Mining, Quarrying, and Oil and Gas Extraction",15
Detroit,Core,2007,Utilities,804
Detroit,Core,2007,Construction,2580
Detroit,Core,2007,Manufacturing,6951
Detroit,Core,2007,Wholesale Trade,2526
Detroit,Core,2007,Retail Trade,2973
Detroit,Core,2007,Transportation and Warehousing,2983
Detroit,Core,2007,Information,9084
Detroit,Core,2007,Finance and Insurance,5964
Detroit,Core,2007,Real Estate and Rental and Leasing,1361
Detroit,Core,2007,"Professional, Scientific, and Technical Services",11841
Detroit,Core,2007,Management of Companies and Enterprises,7200
Detroit,Core,2007,"Administration & Support, Waste Management and Remediation",8107
Detroit,Core,2007,Educational Services,21813
Detroit,Core,2007,Health Care and Social Assistance,26322
Detroit,Core,2007,"Arts, Entertainment, and Recreation",10110
Detroit,Core,2007,Accommodation and Food Services,7852
Detroit,Core,2007,Other Services (excluding Public Administration),4512
Detroit,Core,2007,Public Administration,20777
Detroit,Core,2006,"Agriculture, Forestry, Fishing and Hunting",0
Detroit,Core,2006,"Mining, Quarrying, and Oil and Gas Extraction",24
Detroit,Core,2006,Utilities,1550
Detroit,Core,2006,Construction,2438
Detroit,Core,2006,Manufacturing,6425
Detroit,Core,2006,Wholesale Trade,2510
Detroit,Core,2006,Retail Trade,2726
Detroit,Core,2006,Transportation and Warehousing,2940
Detroit,Core,2006,Information,9879
Detroit,Core,2006,Finance and Insurance,6439
Detroit,Core,2006,Real Estate and Rental and Leasing,1371
Detroit,Core,2006,"Professional, Scientific, and Technical Services",11598
Detroit,Core,2006,Management of Companies and Enterprises,6563
Detroit,Core,2006,"Administration & Support, Waste Management and Remediation",7854
Detroit,Core,2006,Educational Services,22405
Detroit,Core,2006,Health Care and Social Assistance,17480
Detroit,Core,2006,"Arts, Entertainment, and Recreation",10329
Detroit,Core,2006,Accommodation and Food Services,7744
Detroit,Core,2006,Other Services (excluding Public Administration),3998
Detroit,Core,2006,Public Administration,23438
Detroit,Core,2005,"Agriculture, Forestry, Fishing and Hunting",8
Detroit,Core,2005,"Mining, Quarrying, and Oil and Gas Extraction",19
Detroit,Core,2005,Utilities,1527
Detroit,Core,2005,Construction,2431
Detroit,Core,2005,Manufacturing,6580
Detroit,Core,2005,Wholesale Trade,2749
Detroit,Core,2005,Retail Trade,2693
Detroit,Core,2005,Transportation and Warehousing,2974
Detroit,Core,2005,Information,10033
Detroit,Core,2005,Finance and Insurance,6547
Detroit,Core,2005,Real Estate and Rental and Leasing,1273
Detroit,Core,2005,"Professional, Scientific, and Technical Services",10934
Detroit,Core,2005,Management of Companies and Enterprises,6867
Detroit,Core,2005,"Administration & Support, Waste Management and Remediation",7088
Detroit,Core,2005,Educational Services,26255
Detroit,Core,2005,Health Care and Social Assistance,17226
Detroit,Core,2005,"Arts, Entertainment, and Recreation",9741
Detroit,Core,2005,Accommodation and Food Services,7527
Detroit,Core,2005,Other Services (excluding Public Administration),4046
Detroit,Core,2005,Public Administration,23082
Detroit,Core,2004,"Agriculture, Forestry, Fishing and Hunting",0
Detroit,Core,2004,"Mining, Quarrying, and Oil and Gas Extraction",24
Detroit,Core,2004,Utilities,1520
Detroit,Core,2004,Construction,2313
Detroit,Core,2004,Manufacturing,7276
Detroit,Core,2004,Wholesale Trade,2844
Detroit,Core,2004,Retail Trade,2784
Detroit,Core,2004,Transportation and Warehousing,3044
Detroit,Core,2004,Information,8103
Detroit,Core,2004,Finance and Insurance,6080
Detroit,Core,2004,Real Estate and Rental and Leasing,1473
Detroit,Core,2004,"Professional, Scientific, and Technical Services",10698
Detroit,Core,2004,Management of Companies and Enterprises,7592
Detroit,Core,2004,"Administration & Support, Waste Management and Remediation",5810
Detroit,Core,2004,Educational Services,27797
Detroit,Core,2004,Health Care and Social Assistance,25488
Detroit,Core,2004,"Arts, Entertainment, and Recreation",5533
Detroit,Core,2004,Accommodation and Food Services,7657
Detroit,Core,2004,Other Services (excluding Public Administration),4045
Detroit,Core,2004,Public Administration,16325
Detroit,Core,2003,"Agriculture, Forestry, Fishing and Hunting",6
Detroit,Core,2003,"Mining, Quarrying, and Oil and Gas Extraction",21
Detroit,Core,2003,Utilities,1466
Detroit,Core,2003,Construction,2605
Detroit,Core,2003,Manufacturing,6764
Detroit,Core,2003,Wholesale Trade,3051
Detroit,Core,2003,Retail Trade,3039
Detroit,Core,2003,Transportation and Warehousing,3197
Detroit,Core,2003,Information,10765
Detroit,Core,2003,Finance and Insurance,6498
Detroit,Core,2003,Real Estate and Rental and Leasing,1317
Detroit,Core,2003,"Professional, Scientific, and Technical Services",10731
Detroit,Core,2003,Management of Companies and Enterprises,7899
Detroit,Core,2003,"Administration & Support, Waste Management and Remediation",7094
Detroit,Core,2003,Educational Services,7212
Detroit,Core,2003,Health Care and Social Assistance,21786
Detroit,Core,2003,"Arts, Entertainment, and Recreation",10762
Detroit,Core,2003,Accommodation and Food Services,7182
Detroit,Core,2003,Other Services (excluding Public Administration),3928
Detroit,Core,2003,Public Administration,17787
Detroit,Core,2002,"Agriculture, Forestry, Fishing and Hunting",1
Detroit,Core,2002,"Mining, Quarrying, and Oil and Gas Extraction",26
Detroit,Core,2002,Utilities,1812
Detroit,Core,2002,Construction,2935
Detroit,Core,2002,Manufacturing,7150
Detroit,Core,2002,Wholesale Trade,2878
Detroit,Core,2002,Retail Trade,3217
Detroit,Core,2002,Transportation and Warehousing,3134
Detroit,Core,2002,Information,7748
Detroit,Core,2002,Finance and Insurance,5729
Detroit,Core,2002,Real Estate and Rental and Leasing,1024
Detroit,Core,2002,"Professional, Scientific, and Technical Services",11938
Detroit,Core,2002,Management of Companies and Enterprises,7736
Detroit,Core,2002,"Administration & Support, Waste Management and Remediation",8024
Detroit,Core,2002,Educational Services,27784
Detroit,Core,2002,Health Care and Social Assistance,27465
Detroit,Core,2002,"Arts, Entertainment, and Recreation",10330
Detroit,Core,2002,Accommodation and Food Services,7444
Detroit,Core,2002,Other Services (excluding Public Administration),4143
Detroit,Core,2002,Public Administration,26892
Detroit,10MI,2011,"Agriculture, Forestry, Fishing and Hunting",116
Detroit,10MI,2011,"Mining, Quarrying, and Oil and Gas Extraction",388
Detroit,10MI,2011,Utilities,4917
Detroit,10MI,2011,Construction,7565
Detroit,10MI,2011,Manufacturing,37352
Detroit,10MI,2011,Wholesale Trade,13062
Detroit,10MI,2011,Retail Trade,26948
Detroit,10MI,2011,Transportation and Warehousing,9038
Detroit,10MI,2011,Information,5722
Detroit,10MI,2011,Finance and Insurance,11593
Detroit,10MI,2011,Real Estate and Rental and Leasing,3166
Detroit,10MI,2011,"Professional, Scientific, and Technical Services",30206
Detroit,10MI,2011,Management of Companies and Enterprises,15149
Detroit,10MI,2011,"Administration & Support, Waste Management and Remediation",20195
Detroit,10MI,2011,Educational Services,30096
Detroit,10MI,2011,Health Care and Social Assistance,76627
Detroit,10MI,2011,"Arts, Entertainment, and Recreation",5187
Detroit,10MI,2011,Accommodation and Food Services,26833
Detroit,10MI,2011,Other Services (excluding Public Administration),11303
Detroit,10MI,2011,Public Administration,26496
Detroit,10MI,2010,"Agriculture, Forestry, Fishing and Hunting",103
Detroit,10MI,2010,"Mining, Quarrying, and Oil and Gas Extraction",374
